106.352078,0
99.482385,0
123.137518,2
119.735137,0
91.027332,0
103.185034,0
107.994263,0
114.473768,0
108.199920,0
107.729940,0
110.947005,0
108.194746,0
90.223076,0
101.558785,0
89.796216,0
90.664543,0
103.999439,2
102.931037,0
102.901562,0
109.742246,0
84.129958,0
92.018731,0
99.684827,0
106.362196,0
112.357576,0
115.279270,0
83.087349,0
88.575963,0
127.734302,0
107.963281,0
89.593084,0
98.146556,0
103.461221,0
96.239794,0
113.543245,0
98.394984,0
119.011778,0
90.986586,0
90.872518,0
94.026557,0
96.128916,0
99.005288,0
97.761405,2
98.832248,0
94.224166,0
111.858569,0
103.378889,2
84.164763,0
111.544301,0
104.709691,0
119.598784,0
90.943885,0
78.565464,0
111.777129,0
103.157788,0
102.141199,0
109.760638,0
107.231202,0
101.109394,0
109.453306,0
85.586992,2
107.336954,0
105.065400,0
115.072961,0
99.647672,0
97.796043,0
75.901549,0
103.903974,0
87.110652,0
88.951765,0
117.334125,0
93.954248,0
109.781608,0
112.022753,0
95.362122,0
120.061605,0
93.188862,0
94.261567,0
102.057706,0
108.199686,0
96.579013,0
94.064482,0
105.024736,0
106.251773,0
108.445905,0
90.585920,2
93.640523,0
92.252752,0
107.802313,0
113.755455,0
104.713975,0
101.708561,0
109.488735,0
102.598947,0
96.737676,0
91.384980,0
105.587069,0
86.700649,0
98.324017,0
93.143376,0
114.739431,0
97.783885,0
90.950159,0
96.769465,0
98.234540,0
107.096476,0
91.072567,0
121.231090,0
100.184542,0
